steam_appid,name,steam_release_date,release_month,release_date_source,in_vndb,in_steam_visual_novel_tag,set_category,in_target_scope,exclusion_reason,vndb_ids,vndb_release_ids,vndb_titles,vndb_rtypes,vndb_official,steam_title,price_text,is_free,store_url,vndb_url
742250,OPUS: Rocket of Whispers,2018-02-07,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,OPUS: Rocket of Whispers,-75%,False,https://store.steampowered.com/app/742250/,
789070,Tricolour Lovestory : Chapter Zero,2018-02-07,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v21803,r65255,Sanse △ Hui Lian -Tricolour Lovestory-,partial,True,,,,https://store.steampowered.com/app/789070/,https://vndb.org/v21803
717610,A Case of Distrust,2018-02-08,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,A Case of Distrust,$14.99,False,https://store.steampowered.com/app/717610/,
787370,Fable of the Sword,2018-02-08,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22549,r55592,Fenghuang Jie,complete,True,Fable of the Sword,$1.99,False,https://store.steampowered.com/app/787370/,https://vndb.org/v22549
782690,Gazing from beyond,2018-02-08,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22545,r55587,Yaowang Bifang,complete,True,,,,https://store.steampowered.com/app/782690/,https://vndb.org/v22545
782190,The Seven Districts of Sin: The Tail Makes the Fox - Episode 1,2018-02-08,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v21791,r58969,The Seven Districts of Sin: The Tail Makes the Fox,partial,True,The Seven Districts of Sin: The Tail Makes the Fox - Episode 1,$9.99,False,https://store.steampowered.com/app/782190/,https://vndb.org/v21791
791810,Pursuing Susie,2018-02-11,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22569,r55641,Pursuing Susie,complete,True,,,,https://store.steampowered.com/app/791810/,https://vndb.org/v22569
711430,Miss Fisher and the Deathly Maze,2018-02-12,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19752,r50358,Miss Fisher and the Deathly Maze,complete,True,Miss Fisher and the Deathly Maze,$7.99,False,https://store.steampowered.com/app/711430/,https://vndb.org/v19752
733740,Sakura Cupid,2018-02-12,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22570,r55642,Sakura Cupid,complete,True,Sakura Cupid,$9.99,False,https://store.steampowered.com/app/733740/,https://vndb.org/v22570
777200,KOEWOTAYORINI SP / 声之寄托SP,2018-02-13,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,KOEWOTAYORINI SP / 声之寄托SP,$1.99,False,https://store.steampowered.com/app/777200/,
746400,Speed Dating for Ghosts,2018-02-13,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v23150,r57269,Speed Dating for Ghosts,complete,True,Speed Dating for Ghosts,$6.99,False,https://store.steampowered.com/app/746400/,https://vndb.org/v23150
786570,The Alpha Device,2018-02-13,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Alpha Device,Free,True,https://store.steampowered.com/app/786570/,
682470,真实幻象 / Behind The Truth,2018-02-13,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22573,r55655,Zhenshi Huanxiang,complete,True,真实幻象 / Behind The Truth,$3.99,False,https://store.steampowered.com/app/682470/,https://vndb.org/v22573
682500,绝望游戏 / Desperate game,2018-02-13,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22574,r55658,Juewang Youxi,complete,True,绝望游戏 / Desperate game,$3.99,False,https://store.steampowered.com/app/682500/,https://vndb.org/v22574
795680,Border of her Heart,2018-02-14,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22531,r60255,Border of her Heart,complete,True,Border of her Heart,$0.99,False,https://store.steampowered.com/app/795680/,https://vndb.org/v22531
778150,Crossroad,2018-02-14,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19872,r55270,CrossRoad,complete,True,Crossroad,$8.99,False,https://store.steampowered.com/app/778150/,https://vndb.org/v19872
787970,miraclr - Divine Dating Sim,2018-02-14,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v21967,r55354,Miraclr - Divine Dating Si‪m‬,complete,True,miraclr - Divine Dating Sim,$9.99,False,https://store.steampowered.com/app/787970/,https://vndb.org/v21967
796940,Red Embrace,2018-02-15,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22580,r60533,Red Embrace,complete,True,Red Embrace,$4.99,False,https://store.steampowered.com/app/796940/,https://vndb.org/v22580
432180,Discouraged Workers TEEN - Version 1.7.8.731,2018-02-17,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v17652,r114840,Silmangsireopja,complete,True,,,,https://store.steampowered.com/app/432180/,https://vndb.org/v17652
766880,Yeguang - Demo,2018-02-17,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22542,r55707,Yeguang,trial,True,,,,https://store.steampowered.com/app/766880/,https://vndb.org/v22542
753220,Mhakna Gramura and Fairy Bell,2018-02-19,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22310,r66427,Mhakna Gramura to Fairy Bell,complete,True,Mhakna Gramura and Fairy Bell,-50%,False,https://store.steampowered.com/app/753220/,https://vndb.org/v22310
752330,Shape of America: Episode One,2018-02-21,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Shape of America: Episode One,$4.99,False,https://store.steampowered.com/app/752330/,
766540,A Kiss for the Petals - Maidens of Michael - All-ages Edition,2018-02-22,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v10700,r55395,Sono Hanabira ni Kuchizuke o: Michael no Otome-tachi,complete,True,,,,https://store.steampowered.com/app/766540/,https://vndb.org/v10700
788740,A Salem Witch Trial - Murder Mystery,2018-02-22,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22544,r55737,A Salem Witch Trial,complete,True,A Salem Witch Trial - Murder Mystery,$2.99,False,https://store.steampowered.com/app/788740/,https://vndb.org/v22544
812750,Border of her Heart - HD,2018-02-22,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22531,r55740,Border of her Heart,complete,True,,,,https://store.steampowered.com/app/812750/,https://vndb.org/v22531
762520,Demon Hunter 4: Riddles of Light,2018-02-22,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Demon Hunter 4: Riddles of Light,$14.99,False,https://store.steampowered.com/app/762520/,
633060,Orwell: Ignorance is Strength,2018-02-22,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v43223,r104717,Orwell: Ignorance is Strength,complete,True,Orwell: Ignorance is Strength,-70%,False,https://store.steampowered.com/app/633060/,https://vndb.org/v43223
777240,Tren0,2018-02-22,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Tren0,$2.99,False,https://store.steampowered.com/app/777240/,
793510,Dusk Of Confinement,2018-02-23,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Dusk Of Confinement,$0.99,False,https://store.steampowered.com/app/793510/,
946460,Seven days with the Ghost,2018-02-23,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v6341,r48266,Kanojo to Kanojo to Watashi no Nanoka -Seven Days With the Ghost-,complete,True,,,,https://store.steampowered.com/app/946460/,https://vndb.org/v6341
626690,Sword Art Online: Fatal Bullet,2018-02-23,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Sword Art Online: Fatal Bullet,-75%,False,https://store.steampowered.com/app/626690/,
931870,Kaiki Gensou Yume Monogatari Kaijuu Kidan Oboro Juuya - Download Edition;Kaiki Gensou Yume Monogatari Kaijuu Kidan Oboro Juuya - Trial Edition,2018-02-24,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v24269,r59532;r86094,Kaiki Gensou Yume Monogatari Kaijuu Kidan Oboro Juuya,complete;trial,True,,,,https://store.steampowered.com/app/931870/,https://vndb.org/v24269
555310,Satellit,2018-02-24,2018-02,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v19593,r55559,Satellit,complete,True,,,,https://store.steampowered.com/app/555310/,https://vndb.org/v19593
796260,Radiant Melodia,2018-02-26,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v53961,r130200,Radiant Melodia,complete,True,Radiant Melodia,$6.99,False,https://store.steampowered.com/app/796260/,https://vndb.org/v53961
588230,Beckett,2018-02-27,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Beckett,$1.99,False,https://store.steampowered.com/app/588230/,
752570,Song of Memories (Complete Scenario),2018-02-27,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v16974,r52595,Song of Memories,complete,True,Song of Memories (Complete Scenario),$39.99,False,https://store.steampowered.com/app/752570/,https://vndb.org/v16974
505330,Apocalipsis,2018-02-28,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Apocalipsis,$6.99,False,https://store.steampowered.com/app/505330/,
802880,Muv-Luv,2018-02-28,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v93,r51272,Muv-Luv,complete,True,Muv-Luv,$29.99,False,https://store.steampowered.com/app/802880/,https://vndb.org/v93
802890,Muv-Luv Alternative,2018-02-28,2018-02,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v92,r43374,Muv-Luv Alternative,complete,True,Muv-Luv Alternative,$39.99,False,https://store.steampowered.com/app/802890/,https://vndb.org/v92
447120,Where the Water Tastes Like Wine,2018-02-28,2018-02,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Where the Water Tastes Like Wine,$19.99,False,https://store.steampowered.com/app/447120/,
772670,Beyond the Invisible: Darkness Came,2018-03-01,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Beyond the Invisible: Darkness Came,$9.99,False,https://store.steampowered.com/app/772670/,
356450,Creature Romances: Kokonoe Kokoro,2018-03-02,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v14846,r38339,Creature to Koi Shiyo! -Kokonoe Kokoro-,complete,True,Creature Romances: Kokonoe Kokoro,$2.99,False,https://store.steampowered.com/app/356450/,https://vndb.org/v14846
2694860,Hitozuma Netori-ya - Download Edition,2018-03-02,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22041,r55970,Hitozuma Netori-ya,complete,True,,,,https://store.steampowered.com/app/2694860/,https://vndb.org/v22041
668590,Omen Exitio: Plague,2018-03-05,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Omen Exitio: Plague,$9.99,False,https://store.steampowered.com/app/668590/,
758570,TOMORROW DON'T COME - Puzzling Depression,2018-03-05,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,TOMORROW DON'T COME - Puzzling Depression,$2.99,False,https://store.steampowered.com/app/758570/,
800120,Lonely Yuri,2018-03-06,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v10569,r55718,Kodoku ni Kiku Yuri,complete,True,Lonely Yuri,$9.99,False,https://store.steampowered.com/app/800120/,https://vndb.org/v10569
793760,My Sweet Waifu,2018-03-07,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,My Sweet Waifu,$3.99,False,https://store.steampowered.com/app/793760/,
807230,Silenced: The House,2018-03-07,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22653,r124266;r55953,Bezmolvnyj dom,complete,True,Silenced: The House,$3.99,False,https://store.steampowered.com/app/807230/,https://vndb.org/v22653
810700,The Final Days: Blood Dawn,2018-03-07,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22654,r55954,The Final Days 2: Blood Dawn,complete,True,,,,https://store.steampowered.com/app/810700/,https://vndb.org/v22654
800930,Twin Blue Moons,2018-03-07,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22652,r55952,Twin Blue Moons,complete,True,Twin Blue Moons,$4.99,False,https://store.steampowered.com/app/800930/,https://vndb.org/v22652
734430,"""Zai Zhe Cangqiong Zhanchi"" - Zhongwen Jianti Ban",2018-03-08,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v9093,r55955,"Kono Oozora ni, Tsubasa o Hirogete",complete,True,,,,https://store.steampowered.com/app/734430/,https://vndb.org/v9093
580170,My Lovely Daughter,2018-03-08,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,My Lovely Daughter,$14.99,False,https://store.steampowered.com/app/580170/,
778760,The Agency: Chapter 2,2018-03-08,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22615,r55767,The Agency: Chapter 2,complete,True,The Agency: Chapter 2,$4.99,False,https://store.steampowered.com/app/778760/,https://vndb.org/v22615
761070,Garden of Oblivion,2018-03-09,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v15949,r68712,Garden of Oblivion,complete,True,Garden of Oblivion,Free,True,https://store.steampowered.com/app/761070/,https://vndb.org/v15949
788050,Re;Lord 1 ~The witch of Herfort and stuffed animals~,2018-03-09,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v14520,r55990,Re;Lord ~Herford no Majo to Nuigurumi~,complete,True,Re;Lord 1 ~The witch of Herfort and stuffed animals~,-50%,False,https://store.steampowered.com/app/788050/,https://vndb.org/v14520
734380,Sacrament,2018-03-09,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v20042,r54079,Mysterion ~Shoujo no Fukuin~,complete,True,,,,https://store.steampowered.com/app/734380/,https://vndb.org/v20042
794950,The Frosty Leaves 寒叶下的薄冰,2018-03-09,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v56776,r136606,The Frosty Leaves - Hanye Xia de Bo Bing,complete,True,The Frosty Leaves 寒叶下的薄冰,$0.99,False,https://store.steampowered.com/app/794950/,https://vndb.org/v56776
766560,The Fruitless Flower 雾雨中的徒花,2018-03-09,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22667,r60735,Wuyu Zhong de Tuhua,complete,True,The Fruitless Flower 雾雨中的徒花,$0.99,False,https://store.steampowered.com/app/766560/,https://vndb.org/v22667
687920,Tropical Liquor,2018-03-09,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v20527,r54084,Tropical Liquor,complete,True,Tropical Liquor,$9.99,False,https://store.steampowered.com/app/687920/,https://vndb.org/v20527
802760,Mariko: Hot Nightlife,2018-03-10,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22698,r56033,Mariko: Hot Nightlife,complete,True,,,,https://store.steampowered.com/app/802760/,https://vndb.org/v22698
990830,Re;Lord 1 ~The witch of Hertfort and stuffed animals~ 18+ DLC,2018-03-10,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v14520,r56029,Re;Lord ~Herford no Majo to Nuigurumi~,complete,True,,,,https://store.steampowered.com/app/990830/,https://vndb.org/v14520
794740,Patent9 - Goddess of Trust,2018-03-11,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22700,r56035,Patent9,complete,True,Patent9 - Goddess of Trust,Free,True,https://store.steampowered.com/app/794740/,https://vndb.org/v22700
764780,Edepth Angel: Pinocchio's Murder,2018-03-12,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v17717,r40662,E-Depth Angel: Pinocchio's Murder,complete,True,Edepth Angel: Pinocchio's Murder,$14.99,False,https://store.steampowered.com/app/764780/,https://vndb.org/v17717
807770,Frequent Flyer: A Long Distance Love Story - Censored Edition,2018-03-12,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22712,r56059,Frequent Flyer: A Long Distance Love Story,complete,True,,,,https://store.steampowered.com/app/807770/,https://vndb.org/v22712
809570,Ignis Avis Venatio,2018-03-12,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19813,r47432,Ignis Avis Venatio,complete,True,Ignis Avis Venatio,$19.99,False,https://store.steampowered.com/app/809570/,https://vndb.org/v19813
757540,Oedipus Dating Sim,2018-03-12,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22647,r55926,Oedipus Dating Sim,complete,True,Oedipus Dating Sim,$9.99,False,https://store.steampowered.com/app/757540/,https://vndb.org/v22647
672590,Azure Saga: Pathfinder,2018-03-13,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Azure Saga: Pathfinder,$12.99,False,https://store.steampowered.com/app/672590/,
733340,Hakuoki: Edo Blossoms,2018-03-13,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v1715,r55348,Hakuouki ~Shinsengumi Kitan~,partial,True,Hakuoki: Edo Blossoms,-20%,False,https://store.steampowered.com/app/733340/,https://vndb.org/v1715
774521,Hana no Fumi Takarabako DLC,2018-03-13,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v1715,r88315,Hakuouki ~Shinsengumi Kitan~,partial,True,,,,https://store.steampowered.com/app/774521/,https://vndb.org/v1715
697650,The 25th Ward: The Silver Case,2018-03-13,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22728,r56117,Silver Jiken 25 Ku,complete,True,The 25th Ward: The Silver Case,$19.99,False,https://store.steampowered.com/app/697650/,https://vndb.org/v22728
788910,Apartment of Love,2018-03-14,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v3081,r55335,Ijou Chitai ~Kanojo wa Boku no Jikken Dorei~,complete,True,,,,https://store.steampowered.com/app/788910/,https://vndb.org/v3081
767610,If you know what I mean,2018-03-15,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22730,r56113,If you know what I mean,complete,True,,,,https://store.steampowered.com/app/767610/,https://vndb.org/v22730
802360,King Of Mazes,2018-03-15,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,King Of Mazes,$1.99,False,https://store.steampowered.com/app/802360/,
787110,Usotsuki Game / Huǎngyán Yóuxì,2018-03-16,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v43333,r113165,Usotsuki Game,complete,True,,,,https://store.steampowered.com/app/787110/,https://vndb.org/v43333
810670,NALOGI,2018-03-17,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,NALOGI,$1.99,False,https://store.steampowered.com/app/810670/,
783130,Shunü Tong Meng! - Demo,2018-03-18,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v13631,r108063,Hello Lady!,trial,True,,,,https://store.steampowered.com/app/783130/,https://vndb.org/v13631
813660,What is love?,2018-03-20,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22742,r56143,What is love?,complete,True,,,,https://store.steampowered.com/app/813660/,https://vndb.org/v22742
820300,Crypto Girl The Visual Novel,2018-03-21,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22743,r56144,Crypto Girl,complete,True,Crypto Girl The Visual Novel,$4.99,False,https://store.steampowered.com/app/820300/,https://vndb.org/v22743
822330,Gazing from beyond DLC,2018-03-21,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22545,r56152,Yaowang Bifang,partial,True,,,,https://store.steampowered.com/app/822330/,https://vndb.org/v22545
1059650,Grotesque Beauty - Demo,2018-03-21,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v24496,r60120,Grotesque Beauty,trial,True,,,,https://store.steampowered.com/app/1059650/,https://vndb.org/v24496
694520,His Chuunibyou Cannot Be Cured!,2018-03-22,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v20934,r50954,His Chuunibyou Can't Be Cured!,complete,True,His Chuunibyou Cannot Be Cured!,$14.99,False,https://store.steampowered.com/app/694520/,https://vndb.org/v20934
815070,The Adventurous Four,2018-03-22,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22749,r56159,Neukrotimaja chetvjorka,complete,True,The Adventurous Four,$3.99,False,https://store.steampowered.com/app/815070/,https://vndb.org/v22749
789050,Paradise,2018-03-23,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22750,r56169,Paradise,complete,True,Paradise,$1.99,False,https://store.steampowered.com/app/789050/,https://vndb.org/v22750
818940,Oakwood Academy of Spells and Sorcery,2018-03-26,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19986,r47980,Oakwood Academy of Spells and Sorcery,complete,True,Oakwood Academy of Spells and Sorcery,$12.99,False,https://store.steampowered.com/app/818940/,https://vndb.org/v19986
831920,The Curse of the Golden Crab,2018-03-26,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v21648,r56226,Captain Firebeard and the Bay of Crows,complete,True,,,,https://store.steampowered.com/app/831920/,https://vndb.org/v21648
1035150,Wild Romance: Mofu Mofu Edition - 18+ Patch,2018-03-26,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v19773,r54509,Kemomimi Harem Vacation ~Inaka de Nonbiri Mofumofu Kemonomimi Shoujo-tachi to Kozukuri Zanmai~,complete,True,,,,https://store.steampowered.com/app/1035150/,https://vndb.org/v19773
812560,CROSS†CHANNEL: Steam Edition,2018-03-27,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v66,r56068,CROSS†CHANNEL,complete,True,CROSS†CHANNEL: Steam Edition,-70%,False,https://store.steampowered.com/app/812560/,https://vndb.org/v66
807920,Onii-Chan,2018-03-27,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22773,r56250,Onii-Chan,complete,True,,,,https://store.steampowered.com/app/807920/,https://vndb.org/v22773
816270,Sounds of Verity,2018-03-27,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v18207,r56249,Zvuki istiny,complete,True,Sounds of Verity,$4.99,False,https://store.steampowered.com/app/816270/,https://vndb.org/v18207
792760,The Necklace of Blood,2018-03-27,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22711,r56057,The Necklace of Blood,partial,True,The Necklace of Blood,$5.99,False,https://store.steampowered.com/app/792760/,https://vndb.org/v22711
553480,The Pirate's Fate,2018-03-27,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19798,r47401,The Pirate's Fate,complete,True,The Pirate's Fate,$19.99,False,https://store.steampowered.com/app/553480/,https://vndb.org/v19798
712890,Harmonium,2018-03-28,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,Harmonium,$4.99,False,https://store.steampowered.com/app/712890/,
1035030,Funbag Fantasy: Sideboob Story - Download Edition,2018-03-29,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v6355,r51739,Kyonyuu Fantasy Gaiden,complete,True,,,,https://store.steampowered.com/app/1035030/,https://vndb.org/v6355
620210,Fatal Twelve,2018-03-30,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19843,r77243,Fatal Twelve,complete,True,Fatal Twelve,$19.99,False,https://store.steampowered.com/app/620210/,https://vndb.org/v19843
785640,Luminescence,2018-03-30,2018-03,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22778,r56276,Luminescence,complete,True,Luminescence,$0.99,False,https://store.steampowered.com/app/785640/,https://vndb.org/v22778
788130,Otaku's Fantasy 2,2018-03-30,2018-03,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v25744,r63520,Monmusu ni Seifuku Sareta Sekai,complete,True,,,,https://store.steampowered.com/app/788130/,https://vndb.org/v25744
816350,The Flood,2018-03-30,2018-03,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,The Flood,Free,True,https://store.steampowered.com/app/816350/,
806510,Her Lie I Tried To Believe,2018-04-02,2018-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22798,r56349,Her Lie I Tried To Believe,complete,True,Her Lie I Tried To Believe,Free,True,https://store.steampowered.com/app/806510/,https://vndb.org/v22798
816700,Sisters In Hotel: Episode 2,2018-04-02,2018-04,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22797,r56348,Sisters In Hotel: Episode 2,complete,True,,,,https://store.steampowered.com/app/816700/,https://vndb.org/v22797
771920,TOGETHER VR,2018-04-02,2018-04,steam_store_search,False,True,STEAM_ONLY,False,OUTSIDE_2020_2025,,,,,,TOGETHER VR,$12.99,False,https://store.steampowered.com/app/771920/,
618430,Episicava - Vol. 1,2018-04-03,2018-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v19775,r50294,Episicava Vol.1,complete,True,Episicava - Vol. 1,$9.99,False,https://store.steampowered.com/app/618430/,https://vndb.org/v19775
816840,Night of the Shrub Part 1,2018-04-03,2018-04,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v25722,r63462,Night of the Shrub,partial,True,,,,https://store.steampowered.com/app/816840/,https://vndb.org/v25722
820790,FEAST: Book One «Family Ties»,2018-04-04,2018-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22806,r68705,"PIR: Kniga Pervaja ""Semejnye Uzy""",partial,True,FEAST: Book One «Family Ties»,Free,True,https://store.steampowered.com/app/820790/,https://vndb.org/v22806
702940,Paper Shakespeare: To Date Or Not To Date?,2018-04-04,2018-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v23347,r57758,Paper Shakespeare: To Date or Not to Date?,complete,True,Paper Shakespeare: To Date Or Not To Date?,$8.99,False,https://store.steampowered.com/app/702940/,https://vndb.org/v23347
829940,Russian World,2018-04-04,2018-04,vndb_steam_release,True,False,VNDB_ONLY,False,OUTSIDE_2020_2025,v22805,r56366,Russian World,complete,True,,,,https://store.steampowered.com/app/829940/,https://vndb.org/v22805
825550,BlueberryNOVA,2018-04-05,2018-04,steam_store_search,True,True,INTERSECTION,False,OUTSIDE_2020_2025,v22812,r56379,BlueberryNOVA,complete,True,BlueberryNOVA,$3.99,False,https://store.steampowered.com/app/825550/,https://vndb.org/v22812
